#timestamp,skin_temp
1507309732699, 83.36313835704978
1507309732749, 83.36033259626493
1507309732799, 83.35819852012958
1507309732849, 83.35596290058997
1507309732899, 83.35407685670432
1507309732949, 83.35153410998299
1507309732999, 83.34937506415808
1507309733050, 83.34832051093518
1507309733100, 83.34614648329647
1507309733150, 83.34392751021655
1507309733200, 83.34172518359637
1507309733250, 83.34014293760052
1507309733300, 83.33758354441949
1507309733350, 83.33665217499845
1507309733400, 83.33541118142678
1507309733451, 83.33324547701794
1507309733501, 83.33136026545534
1507309733551, 83.33053127176157
1507309733601, 83.32925864991644
1507309733651, 83.32782206044313
1507309733701, 83.32645039216271
1507309733751, 83.3247233219674
1507309733801, 83.32281480536115
1507309733852, 83.32072567466702
1507309733902, 83.31856246722712
1507309733952, 83.31714668582848
1507309734002, 83.31569511454137
1507309734052, 83.3141661372166
1507309734102, 83.31289185072545
1507309734152, 83.30574469324718
1507309734202, 83.2978817380012
1507309734253, 83.29222360634434
1507309734303, 83.28568237999966
1507309734353, 83.27938835358172
1507309734404, 83.27258661014251
1507309734454, 83.2661053110528
1507309734504, 83.2604679874706
1507309734554, 83.25387682174679
1507309734604, 83.24690112280352
1507309734654, 83.24166081728549
1507309734704, 83.2357896109443
1507309734754, 83.23017892169763
1507309734804, 83.2247871333962
1507309734855, 83.21901247652136
1507309734905, 83.21355243773513
1507309734955, 83.20822806759557
1507309735005, 83.20238848952782
1507309735055, 83.19614273784305
1507309735105, 83.18936596409343
1507309735155, 83.18328667700587
1507309735205, 83.177164109123
1507309735256, 83.17067282215747
1507309735306, 83.16502717534544
1507309735356, 83.15832364601854
1507309735406, 83.15233591445937
1507309735456, 83.1467152373369
1507309735506, 83.14014487968772
1507309735556, 83.13387915225132
1507309735606, 83.12761925107583
1507309735657, 83.12007424321038
1507309735707, 83.1130927180062
1507309735757, 83.10636088969784
1507309735807, 83.09981300476935
1507309735858, 83.09349983492277
1507309735908, 83.08670475006748
1507309735958, 83.08050810543891
1507309736008, 83.07461609102315
1507309736058, 83.06815726465402
1507309736108, 83.06168845040908
1507309736158, 83.0605922810369
1507309736208, 83.05958267325524
1507309736259, 83.05750769205187
1507309736309, 83.05637073885339
1507309736359, 83.0553328320902
1507309736409, 83.05433903844526
1507309736459, 83.05368816187044
1507309736509, 83.05180794424571
1507309736559, 83.05041047395268
1507309736609, 83.05006173062168
1507309736660, 83.04887400572107
1507309736710, 83.04763134750343
1507309736760, 83.04544649966594
1507309736810, 83.0435837608239
1507309736860, 83.04222873900315
1507309736910, 83.04066313946706
1507309736960, 83.03887114807884
1507309737010, 83.03730388389677
1507309737061, 83.03464211498844
1507309737111, 83.03304738414785
1507309737161, 83.03124706952973
1507309737211, 83.02968979322347
1507309737262, 83.02980964773343
1507309737312, 83.02897233080982
1507309737362, 83.02732599594408
1507309737412, 83.02537003692767
1507309737462, 83.02337995266882
1507309737512, 83.02234204590565
1507309737562, 83.02063744843095
1507309737612, 83.01948717806467
1507309737663, 83.01919336805071
1507309737713, 83.01758199075036
1507309737763, 83.01644337290593
1507309737813, 83.01573673069105
1507309737863, 83.0145764724489
1507309737913, 83.01353357174777
1507309737963, 83.01251147912132
1507309738013, 83.01098832805742
1507309738064, 83.00998537885967
1507309738114, 83.00879099537514
1507309738164, 83.00743264426247
1507309738214, 83.00599938408108
1507309738264, 83.00502639851078
1507309738314, 83.00410085535067
1507309738364, 83.00308292433914
1507309738414, 83.0019742701222
1507309738465, 83.0005468362017
1507309738515, 82.99860835596799
1507309738565, 82.99766117241028
1507309738615, 82.99657249394497
1507309738665, 82.99471058742594
1507309738715, 82.99302679802587
1507309738765, 82.99209376395889
1507309738815, 82.99085942897108
1507309738866, 82.98946279100106
1507309738916, 82.98788220965119
1507309738966, 82.9861909293442
1507309739016, 82.98463365303793
1507309739067, 82.98391119668636
1507309739117, 82.98409597238917
1507309739167, 82.98334022311816
1507309739217, 82.98279172227056
1507309739267, 82.97978204235423
1507309739317, 82.9779251297731
1507309739367, 82.97639948174029
1507309739417, 82.97544730424461
1507309739468, 82.97430119549324
1507309739518, 82.97307185444336
1507309739568, 82.97137141858353
1507309739618, 82.97001806140875
1507309739668, 82.96818611851721
1507309739718, 82.96738792077392
1507309739768, 82.96682776740455
1507309739818, 82.96502828510941
1507309739869, 82.96322214423046
1507309739919, 82.96197449207487
1507309739969, 82.95989701390258
1507309740019, 82.9587517374742
1507309740069, 82.95773713575464
1507309740119, 82.95704797232251
1507309740169, 82.95586107974489
1507309740219, 82.95469915685683
1507309740270, 82.95353556932282
1507309740320, 82.95256258375252
1507309740370, 82.95101779229105
1507309740420, 82.94962281896699
1507309740471, 82.948341041569
1507309740521, 82.94766685995057
1507309740571, 82.94617450483722
1507309740621, 82.94478619009703
1507309740671, 82.94323307540571
1507309740721, 82.94323557237465
1507309740771, 82.94497429509178
1507309740821, 82.94851166778106
1507309740872, 82.95437788018435
1507309740922, 82.96310811598147
1507309740972, 82.97505361547235
1507309741022, 82.99118653190432
1507309741072, 83.01025338686094
1507309741122, 83.03013508602058
1507309741172, 83.05366402450359
1507309741222, 83.07811267988579
1507309741273, 83.10500253858508
1507309741323, 83.13431112788086
1507309741373, 83.16677005967753
1507309741424, 83.20004133870826
1507309741473, 83.23560233827273
1507309741523, 83.27242097786856
1507309741573, 83.31118642092795
1507309741626, 83.35101973437801
1507309741674, 83.39260259074402
1507309741724, 83.43661416558236
1507309741774, 83.480953675677
1507309741824, 83.5266856621268
1507309741874, 83.57461165196693
1507309741924, 83.62285725383353
1507309741974, 83.67408590128089
1507309742026, 83.7246461933708
1507309742075, 83.77666221836267
1507309742125, 83.82958547540896
1507309742175, 83.88445553591885
1507309742226, 83.93902263086193
1507309742276, 83.99563973731881
1507309742326, 84.0532814333711
1507309742376, 84.11185033722947
1507309742426, 84.17129151557687
1507309742476, 84.23169569161874
1507309742526, 84.29307535019986
1507309742576, 84.35518412371644
1507309742627, 84.41569566942349
1507309742677, 84.47932676168094
1507309742727, 84.54210888449296
1507309742777, 84.60352017134755
1507309742827, 84.66356228689064
1507309742877, 84.72193559484737
1507309742927, 84.77906874155538
1507309742977, 84.83371157789021
1507309743028, 84.88323729250887
1507309743078, 84.93166184381742
1507309743128, 84.9779656361583
1507309743178, 85.02221026143265
1507309743228, 85.0663325352281
1507309743278, 85.108390648019
1507309743328, 85.1488432097704
1507309743378, 85.18648168750713
1507309743429, 85.22326786650653
1507309743480, 85.25954549616165
1507309743529, 85.29406609199393
1507309743579, 85.32753879318722
1507309743629, 85.36030235519668
1507309743679, 85.39055729572715
1507309743729, 85.41954876996535
1507309743779, 85.44804501202701
1507309743830, 85.47467019201687
1507309743880, 85.50164661230664
1507309743930, 85.52779154193372
1507309743980, 85.55221522762642
1507309744030, 85.57533965713841
1507309744080, 85.59833590891057
1507309744130, 85.62070209218255
1507309744180, 85.64313652593937
1507309744231, 85.66262453632675
1507309744281, 85.6827967162084
1507309744331, 85.70209662160102
1507309744381, 85.72041771516243
1507309744432, 85.73748449798441
1507309744482, 85.7544921858744
1507309744532, 85.77059347403292
1507309744582, 85.78718666507602
1507309744632, 85.8046080174899
1507309744682, 85.82007424321034
1507309744732, 85.83525082053177
1507309744782, 85.85024178982736
1507309744834, 85.8650038703019
1507309744884, 85.87959532456436
1507309744934, 85.89251547427153
1507309744984, 85.90534656541917
1507309745034, 85.91853971706566
1507309745084, 85.93113942242334
1507309745134, 85.94403543476395
1507309745184, 85.95655606943794
1507309745234, 85.967793262068
1507309745284, 85.97869419621176
1507309745334, 85.98941285162174
1507309745384, 86.00054766852456
1507309745434, 86.01068453016751
1507309745484, 86.02051592927468
1507309745534, 86.03018585772264
1507309745584, 86.0406190263485
1507309745635, 86.05003676093179
1507309745685, 86.05900087948788
1507309745735, 86.0682496525051
1507309745785, 86.07760329821853
1507309745835, 86.08745550540033
1507309745885, 86.09618574119747
1507309745935, 86.10522560114524
1507309745985, 86.11355632190914
1507309746036, 86.12254873944673
1507309746086, 86.13114080962814
1507309746136, 86.13948484755993
1507309746186, 86.14726040889242
1507309746236, 86.15540552163058
1507309746286, 86.16262758817759
1507309746336, 86.17011350111106
1507309746386, 86.17824529668142
1507309746437, 86.18605831254828
1507309746487, 86.19396787788148
1507309746537, 86.20199063914073
1507309746587, 86.20936918240903
1507309746637, 86.21577141081511
1507309746687, 86.22243582096168
1507309746737, 86.2294181784888
1507309746787, 86.23625737646238
1507309746839, 86.24264379073175
1507309746889, 86.24866231824141
1507309746939, 86.25471330634754
1507309746989, 86.26082505403161
1507309747039, 86.26675452298177
1507309747089, 86.27287792318764
1507309747139, 86.27877409921841
1507309747189, 86.28484922469111
1507309747241, 86.29061389369015
1507309747291, 86.29682468780955
1507309747341, 86.30318862935826
1507309747391, 86.30873273276609
1507309747441, 86.31503425009093
1507309747491, 86.32028787277676
1507309747541, 86.32570046915284
1507309747591, 86.33120129176542
1507309747644, 86.33668546791824
1507309747694, 86.34278722772648
1507309747744, 86.3478951938897
1507309747794, 86.35195276844497
1507309747844, 86.3561992803181
1507309747894, 86.36073710523611
1507309747944, 86.36538812608026
1507309747994, 86.37022891656524
1507309748045, 86.37424237800225
1507309748095, 86.37847640503058
1507309748145, 86.38271292902779
1507309748195, 86.38692448333548
1507309748245, 86.39165873647819
1507309748295, 86.39629477550858
1507309748345, 86.4008242771968
1507309748395, 86.4049667486967
1507309748447, 86.40920493733995
1507309748497, 86.41298368369507
1507309748547, 86.41656017556465
1507309748597, 86.42046959662851
1507309748647, 86.42484928017933
1507309748697, 86.4287070972181
1507309748747, 86.43236848603223
1507309748797, 86.43555794771345
1507309748849, 86.43911030221643
1507309748899, 86.44274089508009
1507309748949, 86.44708728571145
1507309748999, 86.4504390503749
1507309749049, 86.45507758637427
1507309749099, 86.45916762152603
1507309749149, 86.46222391152959
1507309749199, 86.4647458501763
1507309749251, 86.4677796674592
1507309749301, 86.47092917763713
1507309749351, 86.47405371812549
1507309749401, 86.47726232323542
1507309749451, 86.4802395425553
1507309749501, 86.48344731534219
1507309749551, 86.48659016693621
1507309749601, 86.48937928126132
1507309749654, 86.49257623384939
1507309749704, 86.49579565915819
1507309749754, 86.49912411877811
1507309749804, 86.50330903875027
1507309749854, 86.50774948187903
1507309749904, 86.51153904843298
1507309749954, 86.51468855861093
1507309750004, 86.51757006078743
1507309750055, 86.52113406781228
1507309750105, 86.52428940425114
1507309750155, 86.52782095067948
1507309750205, 86.53012648534988
1507309750255, 86.53357063786474
1507309750305, 86.5369107500064
1507309750355, 86.53942020380832
1507309750405, 86.54204035656731
1507309750457, 86.54481948301658
1507309750507, 86.54780252859736
1507309750557, 86.55061328332009
1507309750607, 86.5530769593578
1507309750657, 86.5553541950467
1507309750707, 86.55780871553155
1507309750757, 86.56067856518628
1507309750807, 86.56465041047409
1507309750859, 86.56803630037997
1507309750909, 86.57080543895343
1507309750959, 86.57316257764893
1507309751009, 86.57644609182753
1507309751059, 86.57771122276581
1507309751109, 86.58004838570966
1507309751159, 86.58329278070792
1507309751209, 86.5867627352353
1507309751261, 86.59192147310074
1507309751311, 86.59740481693055
1507309751361, 86.60216154279387
1507309751411, 86.60629236177193
1507309751461, 86.61078607357179
1507309751511, 86.61447576136743
1507309751561, 86.61877554191162
1507309751611, 86.6232484456368
1507309751664, 86.6264362426721
1507309751714, 86.62982296490092
1507309751764, 86.6329175417618
1507309751814, 86.63586313280823
1507309751864, 86.63895937431505
1507309751914, 86.64193076737399
1507309751964, 86.64551225318145
1507309752014, 86.64897138751006
1507309752064, 86.65408268296532
1507309752114, 86.65965342070862
1507309752164, 86.66495032418972
1507309752214, 86.67067753865439
1507309752264, 86.67555078973572
1507309752314, 86.6807353296137
1507309752364, 86.68597979674666
1507309752414, 86.69085804176589
1507309752464, 86.69587944633868
1507309752514, 86.70130369523655
1507309752564, 86.70660309568657
1507309752614, 86.7118017850553
1507309752666, 86.71802589634244
1507309752716, 86.72524213662855
1507309752766, 86.73167016704718
1507309752816, 86.73848273068522
1507309752866, 86.74484167829603
1507309752916, 86.7512622178078
1507309752966, 86.75823874907404
1507309753016, 86.76468176130638
1507309753068, 86.77236992872538
1507309753118, 86.77885538943006
1507309753168, 86.7853982804207
1507309753218, 86.791613236155
1507309753268, 86.79521969165205
1507309753318, 86.79832092709684
1507309753368, 86.80261155208817
1507309753418, 86.80745317489603
1507309753470, 86.81151824035821
1507309753520, 86.81627496622156
1507309753570, 86.82159434242321
1507309753620, 86.82588330276855
1507309753670, 86.83054930542644
1507309753720, 86.83491234251757
1507309753770, 86.839838029947
1507309753820, 86.84501591124112
1507309753873, 86.84928739280386
1507309753923, 86.854112369152
1507309753973, 86.85930190296796
1507309754023, 86.86404531166356
1507309754073, 86.86662800988825
1507309754123, 86.86928312021267
1507309754173, 86.87171849726887
1507309754226, 86.87499868215555
1507309754274, 86.8790038203628
1507309754324, 86.88138426410191
1507309754374, 86.88428407738412
1507309754424, 86.88796793891886
1507309754474, 86.89159353784461
1507309754524, 86.89423033706335
1507309754574, 86.89739316440905
1507309754626, 86.90063256546941
1507309754676, 86.90241290433583
1507309754726, 86.90383617664138
1507309754776, 86.90576133970731
1507309754826, 86.90635894761107
1507309754876, 86.9078488057555
1507309754926, 86.90992711625081
1507309754976, 86.91089261091425
1507309755028, 86.91276367298616
1507309755078, 86.91392726052017
1507309755128, 86.91597227809606
1507309755178, 86.91704763939362
1507309755228, 86.91879135604866
1507309755278, 86.92114599777524
1507309755328, 86.92360218290608
1507309755378, 86.92563638028314
1507309755430, 86.92747664640454
1507309755480, 86.92917874691032
1507309755530, 86.93021665367347
1507309755580, 86.93204609959606
1507309755630, 86.93341360626158
1507309755680, 86.9346812341688
1507309755730, 86.93642578314683
1507309755780, 86.93871633600351
1507309755833, 86.94083210103312
1507309755883, 86.94318923972853
1507309755933, 86.94503366746491
1507309755983, 86.94615563884967
1507309756033, 86.94777034544191
1507309756083, 86.94974960950186
1507309756133, 86.95115789999369
1507309756183, 86.95243718042265
1507309756234, 86.95337437610455
1507309756284, 86.9540002829898
1507309756334, 86.95656134081683
1507309756384, 86.95872621290266
1507309756434, 86.95975662875895
1507309756484, 86.96063472950888
1507309756534, 86.96239259565468
1507309756584, 86.9640389305204
1507309756635, 86.9662687237991
1507309756685, 86.96782516778238
1507309756735, 86.9685642705937
1507309756785, 86.96847021809631
1507309756835, 86.96974367226441
1507309756885, 86.97160807575237
1507309756935, 86.97295394202027
1507309756985, 86.97420908508269
1507309757036, 86.97579382804749
1507309757086, 86.97732030840329
1507309757136, 86.97843062726625
1507309757186, 86.98064876802314
1507309757236, 86.98222352311213
1507309757286, 86.98326142987533
1507309757336, 86.98459481129844
1507309757386, 86.98614126740588
1507309757436, 86.98772101643276
1507309757486, 86.98996079758727
1507309757536, 86.99225218276698
1507309757586, 86.99264670386222
1507309757637, 86.9942247882431
1507309757687, 86.9962864522787
1507309757737, 86.99687656927551
1507309757787, 86.99822659715836
1507309757837, 87.00006519863382
1507309757887, 87.00145601034299
1507309757937, 87.00253220396348
1507309757987, 87.0036558399942
1507309758038, 87.00561512830251
1507309758088, 87.00731473183934
1507309758138, 87.00879127281598
1507309758188, 87.01070311871426
1507309758238, 87.01252257676106
1507309758288, 87.01398663289292
1507309758338, 87.01483477001536
1507309758388, 87.01579693538685
1507309758439, 87.01743245005376
1507309758489, 87.01900304352779
1507309758539, 87.02017245732273
1507309758589, 87.02107968937715
1507309758640, 87.0213685054532
1507309758690, 87.02256705055264
1507309758740, 87.02426748641243
1507309758790, 87.02642070597646
1507309758840, 87.02794052774838
1507309758890, 87.02868295985164
1507309758940, 87.02927307684853
1507309758990, 87.03101429653462
1507309759041, 87.03271057077947
1507309759091, 87.03395655828905
1507309759141, 87.03486379034345
1507309759191, 87.03562037193747
1507309759241, 87.03625626669852
1507309759291, 87.03710523614394
1507309759341, 87.03830544588932
1507309759391, 87.0384053246476
1507309759443, 87.0392584557079
1507309759493, 87.03962218085263
1507309759543, 87.0404927906957
1507309759593, 87.04269761428479
1507309759643, 87.0438795129245
1507309759693, 87.04465773491614
1507309759743, 87.04666446563475
1507309759793, 87.0472437624328
1507309759843, 87.04688586354898
1507309759893, 87.04736777855771
1507309759943, 87.04866453776951
1507309759993, 87.05008531310617
1507309760044, 87.05024345447345
1507309760094, 87.05089766034018
1507309760144, 87.0515943146792
1507309760194, 87.05255648005065
1507309760245, 87.05356359086335
1507309760295, 87.05390068167254
1507309760345, 87.05467058043432
1507309760395, 87.0550159944734
1507309760446, 87.05582418009253
1507309760496, 87.05683794948912
1507309760546, 87.05735565438623
1507309760596, 87.05804897943331
1507309760646, 87.05910270033323
1507309760696, 87.05993335867296
1507309760746, 87.06087887758474
1507309760796, 87.06217979841138
1507309760847, 87.06281486084949
1507309760897, 87.06359308284111
1507309760947, 87.06504798342013
1507309760997, 87.06599849626981
1507309761047, 87.06619825378637
1507309761097, 87.06681833441073
1507309761147, 87.06811259665348
1507309761197, 87.06925454378985
1507309761248, 87.07077020394682
1507309761298, 87.07253805796846
1507309761348, 87.07295172249233
1507309761398, 87.07379902729181
1507309761449, 87.07558186312725
1507309761499, 87.07609956802436
1507309761549, 87.07682452134492
1507309761599, 87.07687113143209
1507309761649, 87.07734139391903
1507309761699, 87.07864314706865
1507309761749, 87.07991493659084
1507309761799, 87.08126579679656
1507309761850, 87.0829204548921
1507309761900, 87.08361710923111
1507309761950, 87.08405574344451
1507309762000, 87.08443195343399
1507309762050, 87.08571872476995
1507309762100, 87.08747159697786
1507309762150, 87.08894647330852
1507309762200, 87.09002266692902
1507309762250, 87.09098816159242
1507309762300, 87.09231904604657
1507309762350, 87.09406193037866
1507309762400, 87.0956258652688
1507309762450, 87.09655057610591
1507309762500, 87.09703831737554
1507309762550, 87.09802129082168
1507309762600, 87.09852567855101
1507309762651, 87.09976583979972
1507309762701, 87.10022694673378
1507309762751, 87.1012806676337
1507309762801, 87.1022603117879
1507309762851, 87.10279799243665
1507309762901, 87.10354292150886
1507309762951, 87.1042520606927
1507309763001, 87.10505691701987
1507309763053, 87.10628792271574
1507309763103, 87.10714022145314
1507309763153, 87.10755471830005
1507309763203, 87.10844613621775
1507309763253, 87.10881235833148
1507309763303, 87.10910616834542
1507309763353, 87.11065428909886
1507309763403, 87.11205175939189
1507309763453, 87.11265436123355
1507309763503, 87.11440307182659
1507309763553, 87.11558080885139
1507309763603, 87.11721882048727
1507309763654, 87.11872782206036
1507309763704, 87.11981899749468
1507309763754, 87.12037332460315
1507309763804, 87.12142454853416
1507309763854, 87.12277624106297
1507309763904, 87.12522493528694
1507309763954, 87.12712096704841
1507309764004, 87.12917930179205
1507309764055, 87.1297910591865
1507309764105, 87.13015228736231
1507309764155, 87.13119269109444
1507309764205, 87.13187353129679
1507309764255, 87.13242619375931
1507309764305, 87.13325768442203
1507309764355, 87.13351320757864
1507309764405, 87.1346917769264
1507309764456, 87.13545668175027
1507309764506, 87.13658364707291
1507309764556, 87.13801441028532
1507309764606, 87.1393844139198
1507309764657, 87.13957501588352
1507309764707, 87.14099912051208
1507309764757, 87.14155011832861
1507309764807, 87.1419121788274
1507309764857, 87.1434320005993
1507309764907, 87.14538629496975
1507309764957, 87.14680374101442
1507309765007, 87.1481978820155
1507309765058, 87.14873056872636
1507309765108, 87.14909928780905
1507309765158, 87.15022125919378
1507309765208, 87.15095287109824
1507309765258, 87.15154881435599
1507309765308, 87.15273154531869
1507309765358, 87.15370369856602
1507309765408, 87.15442948420954
1507309765459, 87.1548564659012
1507309765509, 87.1555988980044
1507309765559, 87.15635964121334
1507309765609, 87.1563171927411
1507309765659, 87.1563113664802
1507309765709, 87.15655440479202
1507309765759, 87.15798683265038
1507309765809, 87.15916540199812
1507309765860, 87.16017917139474
1507309765910, 87.16027572086105
1507309765960, 87.16068855306196
1507309766010, 87.16125286804632
1507309766061, 87.16286674231561
1507309766111, 87.16346684718837
1507309766161, 87.16418014798717
1507309766211, 87.16541365065196
1507309766261, 87.1661327777116
1507309766311, 87.16686855123096
1507309766361, 87.16764344393066
1507309766411, 87.16812702358536
1507309766463, 87.1686089385941
1507309766513, 87.16972008978
1507309766563, 87.17066061475388
1507309766613, 87.17159864275878
1507309766663, 87.17262572932314
1507309766713, 87.17350216542711
1507309766763, 87.17454173683628
1507309766813, 87.17538321537482
1507309766863, 87.17594087177524
1507309766913, 87.17595085965107
1507309766963, 87.17645441505742
1507309767013, 87.1766133887477
1507309767063, 87.1774873278827
1507309767113, 87.17903711328206
1507309767163, 87.17943329902326
1507309767213, 87.18019570687812
1507309767264, 87.18154490243796
1507309767314, 87.18244630823149
1507309767364, 87.18309302319138
1507309767414, 87.18374389976623
1507309767465, 87.18372725330653
1507309767515, 87.18437480058941
1507309767565, 87.1860527637286
1507309767615, 87.18711564018137
1507309767665, 87.18807114696897
1507309767715, 87.18829504185213
1507309767765, 87.18844985392755
1507309767815, 87.18865210841307
1507309767866, 87.18902332446469
1507309767916, 87.18960012429378
1507309767966, 87.19030094024777
1507309768016, 87.19064219267187
1507309768066, 87.19083196231261
1507309768116, 87.1913787985141
1507309768166, 87.1914287378932
1507309768216, 87.1914037682037
1507309768267, 87.19221778008374
1507309768317, 87.1931108626474
1507309768367, 87.19359860391704
1507309768417, 87.19457408645629
1507309768467, 87.19531901552848
1507309768517, 87.19673562925017
1507309768567, 87.19791836021285
1507309768617, 87.19917267095231
1507309768668, 87.19977360814798
1507309768718, 87.20050605237542
1507309768768, 87.20162552679119
1507309768818, 87.20218568016057
1507309768868, 87.20283322744346
1507309768918, 87.20397683922585
1507309768968, 87.20426232600995
1507309769018, 87.20526860449968
1507309769069, 87.20627155369743
1507309769119, 87.20606513759697
1507309769169, 87.20650959807134
1507309769219, 87.20726451501936
1507309769270, 87.2083115773354
1507309769320, 87.20903985994791
1507309769370, 87.20999869602744
1507309769420, 87.21119973809574
1507309769470, 87.21302502240339
1507309769520, 87.214327607876
1507309769570, 87.21443248057221
1507309769620, 87.21549785399391
1507309769671, 87.21594897305215
1507309769721, 87.21799898456588
1507309769771, 87.21866650760039
1507309769821, 87.21968943254983
1507309769871, 87.22126002602391
1507309769921, 87.2224286074959
1507309769971, 87.22339243751331
1507309770021, 87.22456767756915
1507309770073, 87.22577121660643
1507309770123, 87.2268524041649
1507309770173, 87.22840968047117
1507309770223, 87.23028407183497
1507309770273, 87.23201197435333
1507309770323, 87.23352014360343
1507309770373, 87.23478527454171
1507309770425, 87.23486850684029
1507309770473, 87.23549108443359
1507309770523, 87.23539703193622
1507309770573, 87.23537705618455
1507309770625, 87.23531546428362
1507309770674, 87.23705085770884
1507309770724, 87.23833679672175
1507309770774, 87.2390908813468
1507309770824, 87.24048751931684
1507309770874, 87.24147049276294
1507309770924, 87.24263740958891
1507309770974, 87.24381514661367
1507309771025, 87.24436447978422
1507309771075, 87.24495542910408
1507309771125, 87.24583352985402
1507309771175, 87.2471219658359
1507309771225, 87.24706120625798
1507309771275, 87.24732921425937
1507309771325, 87.24792598984013
1507309771375, 87.24813490290956
1507309771426, 87.24846533513494
1507309771476, 87.2486667572975
1507309771526, 87.2487608097949
1507309771576, 87.2494691166557
1507309771626, 87.25027397298285
1507309771676, 87.25154326553606
1507309771726, 87.25146918879037
1507309771776, 87.2527892530457
1507309771827, 87.25321540241445
1507309771877, 87.25310886507224
1507309771927, 87.2536948204542
1507309771977, 87.25455211312955
1507309772027, 87.2553353290591
1507309772077, 87.25597455311221
1507309772127, 87.25693671848376
1507309772177, 87.25769662936972
1507309772228, 87.25795714646424
1507309772277, 87.25782563943248
1507309772327, 87.25709902146596
1507309772377, 87.2578248071095
1507309772428, 87.2595202490314
1507309772478, 87.26147371107885
1507309772528, 87.26265061578064
1507309772578, 87.26382335886751
1507309772628, 87.26500775447616
1507309772678, 87.26567194821877
1507309772728, 87.26617217433315
1507309772778, 87.26680141051034
1507309772829, 87.26725419421454
1507309772879, 87.26823134139975
1507309772929, 87.2685892402836
1507309772979, 87.26960217735721
1507309773029, 87.27085149415876
1507309773079, 87.27169214037433
1507309773129, 87.27330851161256
1507309773179, 87.27419660023828
1507309773230, 87.27614090673286
1507309773280, 87.2774251810998
1507309773330, 87.278518853503
1507309773380, 87.27942775020335
1507309773430, 87.28108240829891
1507309773480, 87.2818806060422
1507309773530, 87.2829509734018
1507309773580, 87.28365761561666
1507309773632, 87.28342539750365
1507309773682, 87.28423940938369
1507309773732, 87.28540632620967
1507309773782, 87.28613960276007
1507309773832, 87.28713672569681
1507309773882, 87.28778926691761
1507309773932, 87.28824537991375
1507309773982, 87.28900029686176
1507309774032, 87.28982346429466
1507309774082, 87.29078979128104
1507309774132, 87.29152223550842
1507309774182, 87.29160213851505
1507309774233, 87.29196086972188
1507309774283, 87.29266168567582
1507309774333, 87.29415154382023
1507309774383, 87.29508790717915
1507309774433, 87.29538171719311
1507309774483, 87.29512120009858
1507309774533, 87.29582700999048
1507309774583, 87.29555484037414
1507309774634, 87.29628978157052
1507309774684, 87.29663103399466
1507309774734, 87.29631641590606
1507309774784, 87.29689155108922
